video_id,title,channel,view_count,like_count,comment,author,reply_to,comment_likes,published_at,clean_comment,clean_title,video_label,tokens,token_count
z88sps6FI88,Doctor Reacts To Scary TikTok Health Advice,Doctor Mike,8902487,212265,"Yeah, your kidneys do the job for you for free",@SamaSalih-p2m,,0,2026-05-02T01:54:43Z,yeah your kidneys do the job for you for free,doctor reacts to scary tiktok health advice,doctor,"['yeah', 'kidneys', 'job', 'free']",4
iRCrg2EGfnU,I DESTROYED These “Doctors” Who Tried to Debunk the Carnivore Diet,FaceIQ,51541,1484,"FaceIQ and Goatis.
Two people I now take advice from.
What to eat and how to live a healthy life.",@bass_freak,,0,2025-10-10T16:32:44Z,faceiq and goatis two people i now take advice from what to eat and how to live a healthy life,i destroyed these doctors who tried to debunk the carnivore diet,doctor,"['faceiq', 'goatis', 'two', 'take', 'advice', 'eat', 'live', 'healthy', 'life']",9
z88sps6FI88,Doctor Reacts To Scary TikTok Health Advice,Doctor Mike,8902487,212265,"I bet, bro thinks plasma is just pee that’s it’s out of your blood  vessels😂",@SamaSalih-p2m,,0,2026-05-02T01:37:59Z,i bet bro thinks plasma is just pee thats its out of your blood vessels,doctor reacts to scary tiktok health advice,doctor,"['bet', 'bro', 'thinks', 'plasma', 'pee', 'thats', 'blood', 'vessels']",8
RFRN1WY98Ik,Real Doctor Reacts to HOUSE M.D. | Medical Drama Review | Doctor Mike,Doctor Mike,15851561,397017,The fact that house md vid view is low simply means this series is safe from dummies,@AlirezaEntezarmahdi,,0,2025-08-15T15:15:27Z,the fact that house md vid view is low simply means this series is safe from dummies,real doctor reacts to house md medical drama review doctor mike,doctor,"['fact', 'house', 'md', 'vid', 'view', 'low', 'simply', 'means', 'series', 'safe', 'dummies']",11
Fu3dOT9aP3E,Doctor Reacts To Cartoon Network Medical Scenes,Doctor Mike,10872484,184793,"Re: Food court, the chicken teriyaki at my local food court is always so tender and juicy. Also used to get pepperoni pizza pretzels with a side of marinara from Auntie Anne's, and I loved loved loved the korean breakfast sandwich and K-dog place that popped up in the last couple years. Fluffy, creamy egg omelette in-between thick, pillowy, buttery bread slices, melted cheese, crispy bacon, savory spicy sauce on the inside and a sweet mayo drizzle to bring it all together. Yum!

Been loving your content Doctor Mike, thanks so much for all you do!",@Tzefyiur,,0,2026-04-24T22:43:33Z,re food court the chicken teriyaki at my local food court is always so tender and juicy also used to get pepperoni pizza pretzels with a side of marinara from auntie annes and i loved loved loved the korean breakfast sandwich and kdog place that popped up in the last couple years fluffy creamy egg omelette inbetween thick pillowy buttery bread slices melted cheese crispy bacon savory spicy sauce on the inside and a sweet mayo drizzle to bring it all together yum been loving your content doctor mike thanks so much for all you do,doctor reacts to cartoon network medical scenes,doctor,"['food', 'court', 'chicken', 'teriyaki', 'local', 'food', 'court', 'always', 'tender', 'juicy', 'used', 'pepperoni', 'pizza', 'pretzels', 'side', 'marinara', 'auntie', 'annes', 'loved', 'loved', 'loved', 'korean', 'breakfast', 'sandwich', 'kdog', 'place', 'popped', 'last', 'couple', 'years', 'fluffy', 'creamy', 'egg', 'omelette', 'inbetween', 'thick', 'pillowy', 'buttery', 'bread', 'slices', 'melted', 'cheese', 'crispy', 'bacon', 'savory', 'spicy', 'sauce', 'inside', 'sweet', 'mayo', 'drizzle', 'bring', 'together', 'yum', 'loving', 'content', 'mike', 'thanks', 'much']",59
2l25ixKvYtk,Extreme diets and health trends people are swearing by | 60 Minutes Australia,60 Minutes Australia,559028,7621,Boring,@classic_two,,0,2025-11-16T18:01:43Z,boring,extreme diets and health trends people are swearing by minutes australia,both,['boring'],1
5HYlXUbnAJY,Doctor Reacts to The Most Dangerous MrBeast Stunts,Doctor Mike,16516750,389961,"6:35 sleep deprivation? What is that…I don’t sometimes sleep for 2 days straight or fall asleep at 8/6 am 😅 [i suspect i have insomnia,I haven’t been tested so just kinda guessing]",@N-E-O-N_neony,,1,2026-01-14T20:45:57Z,sleep deprivation what is thati dont sometimes sleep for days straight or fall asleep at am i suspect i have insomniai havent been tested so just kinda guessing,doctor reacts to the most dangerous mrbeast stunts,doctor,"['sleep', 'deprivation', 'thati', 'dont', 'sometimes', 'sleep', 'days', 'straight', 'fall', 'asleep', 'suspect', 'insomniai', 'havent', 'tested', 'kinda', 'guessing']",16
kbInpn6QWNw,‘SkinnyTok’ Influencers Have Taken Over Health and Wellness Culture—and It’s More TOXIC Than Ever,Susannah Friesen,189711,6372,⁠@len519keep with your excuses for 0 discipline and laziness,@Choco-u4n,@Choco-u4n,0,2025-08-07T23:38:14Z,lenkeep with your excuses for discipline and laziness,skinnytok influencers have taken over health and wellness cultureand its more toxic than ever,influencer,"['lenkeep', 'excuses', 'discipline', 'laziness']",4
gj4RJHq52Bk,“Influencers” don’t understand “raw milk”,Kyle Hill,491662,36880,These influencers are insane!   Lincoln’s mom was killed by raw milk.,@willo7734,,1,2025-09-24T01:31:33Z,these influencers are insane lincolns mom was killed by raw milk,influencers dont understand raw milk,influencer,"['insane', 'lincolns', 'mom', 'killed', 'raw', 'milk']",6
jzFY1KDoaeU,Pediatricians Debunk 16 Baby Myths,Insider Science,9781487,160233,"If you love the stories we produce, please vote for us in the Webby Awards by April 16, 2026!
https://vote.webbyawards.com/PublicVoting#/2026/video-film/series-channels/documentary (Boot Camp Series)
https://vote.webbyawards.com/PublicVoting#/2026/video-film/general-video-film/sustainability-environment (How Rich Nations Dump Old Cruise Ships And Oil Tankers In Developing Countries)
https://vote.webbyawards.com/PublicVoting#/2026/video-film/general-video-film/documentary-midform (The Man Who Feeds Gaza's Children)",@InsiderScience,,1,2026-04-08T21:13:14Z,if you love the stories we produce please vote for us in the webby awards by april boot camp series how rich nations dump old cruise ships and oil tankers in developing countries the man who feeds gazas children,pediatricians debunk baby myths,doctor,"['love', 'stories', 'produce', 'please', 'vote', 'us', 'webby', 'awards', 'april', 'boot', 'camp', 'series', 'rich', 'nations', 'dump', 'old', 'cruise', 'ships', 'oil', 'tankers', 'developing', 'countries', 'man', 'feeds', 'gazas', 'children']",26
DhlRgwdDc-E,Debunking the myths of OCD - Natascha M. Santos,TED-Ed,12376188,210988,"- NERVOUS SYSTEM REGULATION 
- VAGUS NERVE 

Everyone should learn about these two things I feel.

Anxiety disorder, panic disorder, ocd, clinical depression or in general stress-anxiety and other chronic illnesses, the above two things are really benefical for these conditions 👍

Type on Youtube :- 

Art of living nervous system regulation video.

Or practices like humming, yawning, gently massaging ears, any other safe technique found on the internet.

And practice it daily.

Thank you so much :)",@rushikeshh_kulkarni,,0,2026-04-19T05:43:25Z,nervous system regulation vagus nerve everyone should learn about these two things i feel anxiety disorder panic disorder ocd clinical depression or in general stressanxiety and other chronic illnesses the above two things are really benefical for these conditions type on youtube art of living nervous system regulation video or practices like humming yawning gently massaging ears any other safe technique found on the internet and practice it daily thank you so much,debunking the myths of ocd natascha m santos,doctor,"['nervous', 'system', 'regulation', 'vagus', 'nerve', 'everyone', 'learn', 'two', 'things', 'feel', 'anxiety', 'disorder', 'panic', 'disorder', 'ocd', 'clinical', 'depression', 'general', 'stressanxiety', 'chronic', 'illnesses', 'two', 'things', 'benefical', 'conditions', 'type', 'art', 'living', 'nervous', 'system', 'regulation', 'practices', 'humming', 'yawning', 'gently', 'massaging', 'ears', 'safe', 'technique', 'found', 'internet', 'practice', 'daily', 'thank', 'much']",45
rmx6kXSkujo,Doctor Fact-Checks Grandma’s Medical Advice,Doctor Mike,9919018,222931,"@Exrseven. what? I don’t even live in USA I have zero clue why you think that but where I’m from Donald trump is known to be a carrot, orange or (kinda racist ngl) Asia because Asia’s tend to be orange in skin color (I don’t make that joke because I think and know it’s racist)",@GGISALIEN,@GGISALIEN,0,2025-10-31T18:11:27Z,exrseven what i dont even live in usa i have zero clue why you think that but where im from donald trump is known to be a carrot orange or kinda racist ngl asia because asias tend to be orange in skin color i dont make that joke because i think and know its racist,doctor factchecks grandmas medical advice,doctor,"['exrseven', 'dont', 'live', 'usa', 'zero', 'clue', 'im', 'donald', 'trump', 'known', 'carrot', 'orange', 'kinda', 'racist', 'ngl', 'asia', 'asias', 'tend', 'orange', 'skin', 'color', 'dont', 'make', 'joke', 'racist']",25
IVGQLxCjudM,Gallbladder Flush - The true science behind the myth,Doctor Klaper,239163,5622,Thanks for sharing your experience. I had almost the same experience but for me the first few flushes produced huge amounts of stone. The stones from the fist flush shines like a green diamond and is very hard but they all floated. I have pictures of those. By the 8 to 10 flush Very few stones came out but could feel there are more still in there. I lost count of how many flushes I have done but it works! I feel like the weight has been lifted off. The last flush I did produced a few big stones so I will do a few more until nothing comes out. I don't drink Epson salt but it still works. Just olive oil and fresh squeezed lemon juice. The only thing I would do different if I had to do it over is to be patient and do them at least 3 months apart so its not too hard on the body. Thank God I did not have to take my gallbladder out. It still works.,@citytrotter517,@henriklarsson5221,2,2026-01-10T03:42:56Z,thanks for sharing your experience i had almost the same experience but for me the first few flushes produced huge amounts of stone the stones from the fist flush shines like a green diamond and is very hard but they all floated i have pictures of those by the to flush very few stones came out but could feel there are more still in there i lost count of how many flushes i have done but it works i feel like the weight has been lifted off the last flush i did produced a few big stones so i will do a few more until nothing comes out i dont drink epson salt but it still works just olive oil and fresh squeezed lemon juice the only thing i would do different if i had to do it over is to be patient and do them at least months apart so its not too hard on the body thank god i did not have to take my gallbladder out it still works,gallbladder flush the true science behind the myth,doctor,"['thanks', 'sharing', 'experience', 'almost', 'experience', 'first', 'flushes', 'produced', 'huge', 'amounts', 'stone', 'stones', 'fist', 'flush', 'shines', 'green', 'diamond', 'hard', 'floated', 'pictures', 'flush', 'stones', 'came', 'feel', 'lost', 'count', 'many', 'flushes', 'done', 'works', 'feel', 'weight', 'lifted', 'last', 'flush', 'produced', 'big', 'stones', 'nothing', 'comes', 'dont', 'drink', 'epson', 'salt', 'works', 'olive', 'oil', 'fresh', 'squeezed', 'lemon', 'juice', 'thing', 'different', 'patient', 'least', 'months', 'apart', 'hard', 'body', 'thank', 'god', 'take', 'gallbladder', 'works']",64
MIYMUfv3TK0,Fact-Checking MrWhoseTheBoss Health Hacks,Doctor Mike,4837931,150762,"i hate water. there, i said it. it never occurs to me to drink water and if i have the ability to feel thirsty I guess don't recognize it.
i couldn't find any way to change this without fail, but i'm trying. so far, reminders are useless, i delay them and never drink. it seems very silly, but the only thing that fails the least to me is to carry the water bottle, NOT ON MY BAG/BACKPACK/PURSE, BUT ON MY HANDS (also helps when i see someone else drink water). when i'm sitting down working at my desk i also have to have it in an inconvenient place that doesn't let me forget it, so my lap (i know, seems crazy, but it works 90% of the time). also helps if the water bottle has that sraw thing to be able to drink and keep working/walking at the same time (takes out the excuse in my brain of ""i'll drink in a minute, when i'm done with this thing i'm doing). ah and if the water is cold on winter my brain has a problem with that too so i drink tea and use a thermo (if that is what you call to the metal bottles that keep temperatures, english is not my first language). basically, water bottle needs to be convenient to drink from, in an inconvenient place for me to be aware of its presence always and from there i start to understand my ""excuses"" and fix them.",@p.s.im.sohachan,,0,2024-11-13T15:34:12Z,i hate water there i said it it never occurs to me to drink water and if i have the ability to feel thirsty i guess dont recognize it i couldnt find any way to change this without fail but im trying so far reminders are useless i delay them and never drink it seems very silly but the only thing that fails the least to me is to carry the water bottle not on my bagbackpackpurse but on my hands also helps when i see someone else drink water when im sitting down working at my desk i also have to have it in an inconvenient place that doesnt let me forget it so my lap i know seems crazy but it works of the time also helps if the water bottle has that sraw thing to be able to drink and keep workingwalking at the same time takes out the excuse in my brain of ill drink in a minute when im done with this thing im doing ah and if the water is cold on winter my brain has a problem with that too so i drink tea and use a thermo if that is what you call to the metal bottles that keep temperatures english is not my first language basically water bottle needs to be convenient to drink from in an inconvenient place for me to be aware of its presence always and from there i start to understand my excuses and fix them,factchecking mrwhosetheboss health hacks,doctor,"['hate', 'water', 'never', 'occurs', 'drink', 'water', 'ability', 'feel', 'thirsty', 'guess', 'dont', 'recognize', 'couldnt', 'find', 'way', 'change', 'without', 'fail', 'im', 'trying', 'far', 'reminders', 'useless', 'delay', 'never', 'drink', 'seems', 'silly', 'thing', 'fails', 'least', 'carry', 'water', 'bottle', 'bagbackpackpurse', 'hands', 'helps', 'see', 'someone', 'else', 'drink', 'water', 'im', 'sitting', 'working', 'desk', 'inconvenient', 'place', 'doesnt', 'let', 'forget', 'lap', 'seems', 'crazy', 'works', 'time', 'helps', 'water', 'bottle', 'sraw', 'thing', 'able', 'drink', 'keep', 'workingwalking', 'time', 'takes', 'excuse', 'brain', 'ill', 'drink', 'minute', 'im', 'done', 'thing', 'im', 'ah', 'water', 'cold', 'winter', 'brain', 'problem', 'drink', 'tea', 'use', 'thermo', 'call', 'metal', 'bottles', 'keep', 'temperatures', 'english', 'first', 'language', 'basically', 'water', 'bottle', 'needs', 'convenient', 'drink', 'inconvenient', 'place', 'aware', 'presence', 'always', 'start', 'understand', 'excuses', 'fix']",109
